lig1,lig2,Label,Label1,Label2,dir_1,dir_2,pre
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077204.pkl,0.830000000000001,0.830000000000001,0.830000000000001,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077204.pkl,0.05892087519168854
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2199999999999988,-0.2199999999999988,-0.2199999999999988,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077227.pkl,-0.4052843451499939
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,-0.07973749935626984
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,0.5300000000000011,0.5300000000000011,0.5300000000000011,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,0.07728737592697144
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,0.7000000000000011,0.7000000000000011,0.7000000000000011,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,1.4283701181411743
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1082248.pkl,0.200000000000001,0.200000000000001,0.200000000000001,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6455903053283691
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077204.pkl,0.2999999999999998,0.2999999999999998,0.2999999999999998,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077204.pkl,0.04272831976413727
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077227.pkl,-0.75,-0.75,-0.75,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077227.pkl,-0.4375268816947937
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,-0.5300000000000011,-0.5300000000000011,-0.5300000000000011,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,0.02475258708000183
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,-0.07970193028450012
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,0.1699999999999999,0.1699999999999999,0.1699999999999999,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,1.01411771774292
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1082248.pkl,-0.33,-0.33,-0.33,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6711580157279968
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077204.pkl,0.1299999999999999,0.1299999999999999,0.1299999999999999,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077204.pkl,-0.6159681081771851
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077227.pkl,-0.92,-0.92,-0.92,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1077227.pkl,-1.5845518112182617
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,-0.7000000000000011,-0.7000000000000011,-0.7000000000000011,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078691.pkl,-1.4818490743637085
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,-0.1699999999999999,-0.1699999999999999,-0.1699999999999999,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078774.pkl,-0.9877946376800537
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,0.0,0.0,0.0,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,-0.07975504547357559
d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1082248.pkl,-0.5,-0.5,-0.5,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1078998.pkl,d:\PBCNet2.0\case\toy_data\lig_eg5_CHEMBL1082248.pkl,-1.4929770231246948
